"t_id","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","sums","kinetic"
2012,2,5,7,3,4,4,8,6,4,3,10,2,7,8,4,7,3,3,9,4,9,7.34334508894403,0.147392290249433
10182,0,6,1,0,2,3,7,9,0,8,6,1,0,0,3,8,7,2,8,2,7,5.06668455717247,0.147392290249433
9034,7,8,8,9,8,7,3,2,6,7,8,8,5,5,7,0,5,7,9,9,9,10.2478622667108,0.179138321995465
11541,3,8,3,3,4,3,9,8,2,1,2,2,5,4,8,9,0,0,4,8,3,5.51145530132371,0.156462585034014
285,6,8,3,2,5,3,8,3,2,3,6,3,4,3,3,4,3,3,6,7,6,4.66386097442129,0.251700680272109
10009,2,2,3,4,2,3,6,6,3,6,5,5,1,5,1,4,4,8,5,2,6,3.98133234832076,0.160997732426304
845,9,4,5,7,6,4,4,3,7,6,3,8,7,9,8,4,5,4,6,7,5,7.80707767654186,0.160997732426304
6411,3,8,7,4,4,3,4,4,3,3,6,5,5,4,7,4,4,3,7,8,7,5.72364161926967,0.224489795918367
9381,0,1,6,1,3,2,9,7,4,1,5,0,7,6,1,7,1,3,4,1,4,3.9208643829902,0.156462585034014
8390,4,1,3,3,8,9,5,6,5,0,3,5,3,4,2,4,1,0,4,4,3,3.85149708727624,0.160997732426304
9211,8,7,5,4,9,8,2,1,9,8,7,7,6,7,6,1,6,8,4,7,5,8.52054525447498,0.151927437641723
10423,5,7,0,2,4,2,7,2,6,8,3,1,0,1,5,7,10,7,4,8,6,5.90540776489773,0.115646258503401
4859,4,6,1,2,1,6,5,2,4,0,9,5,2,6,3,3,1,0,10,5,10,5.29966829622043,0.120181405895692
11718,7,4,6,8,6,6,1,2,7,2,5,7,5,5,5,2,4,4,4,6,4,5.43922097306794,0.174603174603175
843,9,1,9,10,7,7,1,2,8,1,4,8,10,9,2,2,0,0,2,1,3,7.15545506507112,0.133786848072562
529,1,6,1,1,2,1,7,9,4,5,9,4,1,1,3,6,5,8,8,4,9,5.98723697413624,0.156462585034014
9907,3,5,1,4,6,9,8,8,5,7,2,3,0,0,3,9,8,5,6,5,3,6.17666269037915,0.129251700680272
11816,10,0,4,9,9,8,5,3,9,8,6,10,6,8,3,5,6,4,3,1,2,8.57951008138694,0.115646258503401
8850,5,9,3,3,5,4,3,3,4,3,10,3,4,3,9,2,5,3,10,8,10,7.11771500893875,0.219954648526077
5720,9,4,7,10,7,8,3,0,6,3,9,9,9,8,7,1,3,2,9,7,9,10.066850034291,0.160997732426304
11636,3,5,7,8,5,9,9,8,6,8,2,3,6,6,3,10,9,4,4,6,2,8.41782209557071,0.129251700680272
13143,9,2,9,9,9,9,0,1,9,2,1,9,10,10,1,0,0,2,1,0,0,7.71395247869337,0.233560090702948
7638,8,0,9,9,7,4,4,4,6,9,0,8,10,8,1,4,8,7,0,0,0,7.94476919742959,0.165532879818594
12759,4,9,2,7,5,2,6,6,2,5,8,6,3,3,10,5,4,2,9,10,8,8.02070643133262,0.124716553287982
12131,7,7,10,10,4,9,4,6,7,7,1,9,3,7,9,3,10,6,2,8,2,9.59717321632349,0.138321995464853
2453,9,10,8,10,8,8,0,0,8,0,7,8,7,7,9,1,2,2,7,10,7,10.484455385913,0.174603174603175
1658,4,4,1,5,4,0,6,2,4,3,10,5,2,1,1,4,1,4,9,2,8,4.63876396222929,0.160997732426304
2857,7,7,6,6,6,5,3,4,6,1,9,5,7,8,8,5,0,2,7,8,9,7.75081668964977,0.133786848072562
9277,0,5,6,6,3,5,8,10,3,6,2,3,6,7,4,9,7,6,2,6,1,6.80658899024352,0.142857142857143
6141,5,3,6,8,1,6,6,8,3,2,7,3,5,6,2,9,1,4,6,4,7,6.37000010265754,0.133786848072562
10525,4,4,7,4,5,7,5,7,7,10,2,5,2,4,2,6,10,9,4,3,2,6.71160165411549,0.165532879818594
8586,6,0,5,2,4,4,8,3,5,3,4,4,7,8,3,2,4,3,1,1,1,4.07223654098399,0.147392290249433
3384,9,7,7,7,6,1,0,1,4,8,10,9,9,8,1,1,5,6,10,3,8,9.26878054681395,0.124716553287982
9744,6,7,5,8,6,3,2,3,7,7,7,5,6,7,6,5,6,8,4,6,4,7.19207945540858,0.188208616780045
7461,4,8,4,3,3,3,6,4,3,2,10,4,3,5,8,6,1,1,10,6,10,6.68956051681945,0.156462585034014
8736,4,2,3,1,6,4,8,1,2,8,3,3,2,0,3,2,6,6,1,1,1,3.08381461971386,0.170068027210884
9780,4,6,3,2,4,4,9,3,5,8,5,2,2,2,9,8,5,4,4,9,3,6.1700949420376,0.165532879818594
6856,1,4,4,3,1,0,7,8,1,2,8,1,2,2,6,9,2,2,9,4,8,5.16545776405401,0.151927437641723
4551,1,2,3,1,4,4,3,5,1,3,9,2,4,3,2,4,5,2,9,1,7,3.68742588601644,0.165532879818594
3847,7,8,3,5,1,1,0,3,3,1,6,6,3,5,8,2,3,2,4,9,3,4.68831654462852,0.147392290249433
9502,2,9,3,4,6,8,0,3,7,2,10,3,5,3,9,3,1,2,10,10,10,8.00560225353051,0.138321995464853
3920,9,0,10,9,0,1,0,1,0,1,5,9,9,9,0,2,4,1,4,0,4,6.01713435071003,0.201814058956916
1867,4,7,2,1,5,4,9,6,4,9,5,1,2,3,5,5,6,8,3,6,3,5.60500559742619,0.129251700680272
5718,0,5,1,0,1,1,6,6,3,2,6,1,2,4,9,6,1,2,6,6,6,4.17290232727934,0.206349206349206
4015,10,0,2,7,8,8,2,2,9,5,9,9,6,9,7,3,5,5,6,1,7,8.40068274928243,0.124716553287982
7231,8,4,7,9,10,10,1,3,5,4,7,10,8,8,7,0,4,8,4,7,8,10.1937171809256,0.160997732426304
3749,1,3,7,8,4,7,3,9,2,3,2,3,4,2,3,6,6,2,4,3,3,4.44717802353354,0.192743764172336
13488,3,4,1,6,4,6,7,8,3,6,7,4,1,1,2,9,7,5,8,3,5,5.96173004724524,0.124716553287982
12419,3,3,7,3,3,4,7,10,6,3,9,7,2,3,4,7,2,6,10,4,10,7.66158328091033,0.179138321995465
1499,1,4,2,7,3,3,3,7,3,1,5,3,6,5,7,8,1,2,4,8,4,4.71782076914494,0.147392290249433
13203,4,9,9,3,0,0,1,0,0,1,10,3,8,6,9,1,0,0,9,10,9,7.46894200209864,0.183673469387755
7395,0,5,1,0,0,1,9,8,1,1,7,0,0,3,8,10,0,2,9,6,10,6.27546295785132,0.156462585034014
7052,0,0,6,0,0,3,9,7,2,1,3,0,6,5,3,7,1,3,1,1,3,3.10872666919717,0.174603174603175
1969,6,7,2,3,7,3,8,9,9,8,3,3,0,0,6,9,4,9,1,8,4,7.61990513127153,0.133786848072562
8276,6,5,3,4,8,3,5,5,6,9,3,6,7,8,1,3,9,6,6,2,5,6.66847568669327,0.156462585034014
9090,9,1,5,8,6,8,1,4,5,5,6,9,5,9,2,5,7,4,1,3,4,6.71477920741863,0.142857142857143
957,6,4,7,9,10,9,6,4,4,5,1,9,9,3,5,4,6,4,5,4,2,7.53519842842827,0.170068027210884
937,6,2,4,4,7,7,9,5,7,3,6,4,4,6,3,6,5,3,4,3,4,5.16906064120691,0.188208616780045
5186,8,5,3,7,7,3,7,3,7,2,6,8,4,3,5,3,0,3,3,4,5,5.3485714331962,0.192743764172336
5010,7,4,7,6,3,6,7,9,3,9,4,5,5,5,6,10,6,8,5,3,4,8.00693446537984,0.147392290249433
9768,9,6,5,9,9,2,3,0,9,1,10,10,9,8,5,0,3,1,10,5,8,9.73594531657985,0.138321995464853
2462,10,0,6,9,6,10,0,3,6,4,3,10,8,10,0,4,8,4,0,1,2,7.7202606700846,0.138321995464853
10233,1,3,0,1,2,1,9,6,2,3,7,1,2,3,7,8,4,1,8,6,6,5.06588102551655,0.142857142857143
7201,2,4,1,0,1,1,3,3,4,8,8,1,1,1,7,3,6,7,5,6,6,4.37552369442551,0.156462585034014
9019,6,3,8,4,0,0,7,9,0,0,2,6,5,6,3,9,1,0,2,2,3,4.75367714167458,0.138321995464853
722,8,1,8,8,5,6,8,6,6,4,3,6,6,7,3,7,3,5,2,0,3,6.37433770965031,0.156462585034014
2841,8,0,1,2,7,7,10,7,2,9,1,4,1,2,0,8,7,10,0,1,1,6.18369024018659,0.156462585034014
4930,6,5,5,10,1,2,0,1,1,1,3,7,3,3,7,1,1,1,5,7,4,4.27742063285405,0.183673469387755
1092,7,3,6,8,9,4,6,1,8,8,3,8,6,6,2,1,7,7,2,1,3,7.03364795543039,0.147392290249433
10733,9,9,8,10,9,10,2,6,10,10,6,9,6,8,8,5,8,9,7,8,8,13.7069929752478,0.201814058956916
8203,7,6,8,6,6,8,2,3,8,3,3,4,8,9,6,4,6,3,4,6,4,6.99011635620023,0.197278911564626
6817,7,7,6,6,0,1,4,1,2,10,7,7,8,7,6,1,8,9,6,7,5,7.97451650536962,0.160997732426304
11898,2,5,2,0,2,2,7,6,0,2,9,1,1,1,6,8,2,3,10,6,10,5.64350652244028,0.151927437641723
4811,2,4,7,2,5,4,7,7,3,9,3,3,3,2,3,7,9,6,5,3,2,5.62878565151433,0.183673469387755
10498,9,3,9,9,8,9,1,2,9,1,0,9,9,9,6,1,0,2,2,3,1,7.86428518247101,0.224489795918367
13403,1,8,7,2,2,3,7,10,1,2,8,2,3,1,6,8,3,1,9,6,7,6.3172038182433,0.147392290249433
12842,5,7,5,3,3,2,6,2,4,5,9,3,4,7,10,3,3,6,6,8,9,6.77011481628895,0.138321995464853
6224,3,2,2,5,4,4,6,6,4,9,4,3,3,3,3,5,9,9,4,2,3,5.15251024100371,0.197278911564626
12430,3,8,0,1,1,1,10,0,1,3,5,0,0,4,0,1,5,3,1,5,7,3.40124059301181,0.188208616780045
9263,2,1,7,3,9,9,8,6,9,6,7,3,9,9,4,6,8,5,2,0,2,8.11141990920371,0.133786848072562
8969,7,2,9,8,9,7,2,3,6,9,1,9,10,10,1,2,8,5,0,1,0,8.3800900234142,0.120181405895692
4031,5,8,5,7,9,8,5,4,6,9,6,8,6,3,9,5,10,6,7,9,7,10.316564200362,0.156462585034014
9037,1,3,1,4,2,1,5,7,1,6,5,1,2,2,1,9,4,4,7,1,4,3.3540106720839,0.192743764172336
2632,8,2,7,8,5,6,8,5,5,4,3,6,6,7,2,7,4,3,3,1,1,5.85926638879725,0.129251700680272
12927,9,2,7,9,9,9,2,1,10,9,6,9,8,5,1,2,9,9,5,1,7,9.95440013597303,0.210884353741497
11340,3,4,2,1,1,1,5,6,1,4,10,1,3,5,6,8,2,4,9,6,9,5.59364086150544,0.138321995464853
12834,3,7,2,1,2,0,8,7,2,3,10,1,2,3,8,6,1,2,9,6,10,6.26526124887431,0.138321995464853
5092,5,1,7,6,4,7,5,9,7,5,3,7,5,7,2,4,5,8,7,1,7,6.75239148253672,0.197278911564626
9016,5,7,8,9,4,3,2,4,3,2,2,7,7,7,1,3,2,3,5,5,5,5.09512797330482,0.160997732426304
6035,5,0,8,0,0,0,6,7,0,0,5,1,9,10,2,9,1,1,3,0,3,4.62045956467864,0.170068027210884
6470,10,4,4,7,9,8,5,2,9,1,3,7,4,8,10,5,1,3,1,8,2,7.58458699107195,0.115646258503401
3155,6,7,4,2,6,6,6,3,4,3,5,4,5,3,3,4,2,1,3,4,7,4.02563933699208,0.179138321995465
5308,4,10,9,8,9,8,4,3,7,6,8,7,8,6,9,1,5,3,10,9,9,11.230494256063,0.142857142857143
12172,0,7,2,0,3,1,9,9,1,2,9,1,2,0,9,8,2,1,9,7,9,6.76221587750107,0.188208616780045
8217,3,6,3,4,4,4,6,7,4,1,7,5,5,4,7,6,2,3,5,6,5,5.08816098991054,0.174603174603175
11549,6,7,2,4,5,3,2,2,7,8,7,2,1,2,4,3,6,9,8,6,9,6.50570150557954,0.138321995464853
2309,3,9,0,0,6,5,9,5,7,5,9,4,1,1,5,6,9,2,8,8,9,7.94346999259797,0.138321995464853
3517,5,7,10,7,7,9,5,5,8,2,6,5,9,9,7,5,3,4,5,8,6,9.2283609135789,0.165532879818594
9125,10,10,8,8,8,8,1,0,9,5,8,9,8,9,9,0,5,2,7,10,8,12.0681442351109,0.192743764172336
5806,5,8,6,5,1,2,8,7,1,1,4,5,7,6,3,9,2,1,3,6,3,5.50157471725026,0.129251700680272
9405,1,7,5,4,0,0,6,10,1,1,10,3,6,9,5,9,3,3,9,7,10,7.82227788687596,0.120181405895692
7515,2,6,4,0,3,3,10,8,2,3,5,3,5,5,5,7,2,0,8,5,7,5.63825279450435,0.147392290249433
772,9,7,5,8,9,8,3,2,10,9,3,8,9,8,7,3,7,9,3,8,1,10.5511179649244,0.179138321995465
6535,10,6,10,9,9,9,3,3,9,7,3,10,9,9,2,6,8,7,0,2,0,10.5398041365152,0.160997732426304
8458,7,1,1,9,7,9,2,1,7,8,2,8,1,5,0,1,8,8,1,1,3,5.98937110693061,0.192743764172336
9269,2,4,4,0,1,2,9,8,3,1,4,1,8,8,6,9,2,0,5,7,2,5.42904965177379,0.124716553287982
4937,5,9,3,3,7,4,6,1,7,9,9,4,4,7,8,2,8,9,9,8,9,9.43695180859749,0.160997732426304
11072,6,7,7,6,9,8,4,4,7,9,3,7,5,5,5,4,8,8,5,3,2,7.94036686118653,0.142857142857143
6363,4,3,2,7,9,7,4,4,5,9,7,9,5,3,7,0,8,5,4,6,8,7.65077714690931,0.138321995464853
10069,2,8,1,2,2,3,6,4,2,4,10,1,2,5,8,6,5,4,9,9,9,6.70503977223859,0.138321995464853
6999,1,10,1,2,2,3,9,8,1,6,6,2,1,0,6,8,3,5,7,5,5,5.5249107099747,0.124716553287982
1318,3,3,1,3,2,1,10,3,3,9,3,2,1,1,1,7,9,4,7,4,8,5.01495947093707,0.179138321995465
4045,5,4,7,6,9,9,9,10,9,9,10,4,4,8,10,9,9,8,9,8,9,13.9778466395496,0.251700680272109
8025,7,5,8,3,9,9,9,10,9,10,3,5,8,9,10,7,10,9,4,9,3,12.7206448022215,0.197278911564626
12112,3,3,4,5,6,5,5,7,2,9,2,5,4,3,2,5,7,5,6,1,1,4.59638165624802,0.160997732426304
1743,0,4,2,2,2,0,5,1,1,4,2,6,3,0,3,1,3,0,3,5,1,1.70107319684547,0.165532879818594
582,5,9,5,5,6,0,1,0,6,5,7,6,6,5,10,1,1,6,9,9,9,7.61886254535967,0.183673469387755
380,1,6,3,3,0,2,7,10,2,3,8,1,3,5,4,10,3,6,10,4,8,6.60812710751501,0.129251700680272
132,4,3,9,2,7,6,2,0,8,9,2,5,6,6,1,1,10,8,6,1,3,6.79455948823702,0.115646258503401
11673,0,7,2,1,1,1,10,9,2,3,7,1,0,1,5,9,2,6,9,6,9,6.49588794827565,0.147392290249433
7797,2,4,8,6,7,6,3,6,3,8,5,6,7,4,3,4,7,4,8,4,6,6.48832614996267,0.179138321995465
11857,5,4,2,2,6,4,7,1,8,9,5,3,3,4,6,3,7,7,5,5,6,5.98515968113033,0.133786848072562
7631,6,6,6,10,8,10,4,6,7,3,2,7,6,5,4,3,3,3,1,4,2,6.37360498758091,0.147392290249433
12475,4,5,6,2,5,6,9,6,7,4,6,2,5,7,8,7,5,4,6,6,6,7.09000866468191,0.201814058956916
9195,1,9,2,1,4,4,9,9,1,4,9,1,2,2,9,7,2,1,9,8,7,7.30038204099903,0.206349206349206
4763,5,4,2,0,0,0,6,4,4,4,9,0,0,0,6,9,2,9,10,8,9,6.74172485310248,0.179138321995465
9987,5,7,1,0,8,4,9,5,8,7,5,5,2,2,4,5,10,4,6,8,6,7.16389873814324,0.133786848072562
3420,7,7,9,6,7,6,6,4,9,4,0,8,3,7,9,3,5,7,6,7,6,8.46815116005108,0.183673469387755
2678,7,0,2,4,2,6,7,7,2,8,6,4,6,8,1,8,7,7,2,1,2,5.93999443798075,0.174603174603175
705,1,10,0,4,1,2,5,7,4,6,7,0,1,2,9,10,6,9,10,8,9,8.33836008912623,0.111111111111111
6952,9,1,4,8,10,7,3,3,10,10,3,8,9,10,2,5,8,10,1,2,2,9.79217329620289,0.142857142857143
117,0,8,3,4,2,3,7,0,1,3,6,5,2,1,9,2,2,1,7,8,6,4.61822553586967,0.120181405895692
877,8,2,9,8,8,9,2,3,8,10,0,6,8,9,2,4,9,9,1,1,1,8.96651048305394,0.165532879818594
10117,0,3,2,1,6,5,9,9,10,1,1,1,4,9,5,7,1,4,3,5,1,5.29834247912905,0.151927437641723
9074,0,0,10,1,5,4,5,7,5,8,2,0,10,10,0,9,10,8,3,0,2,7.36030805646424,0.142857142857143
4335,10,7,10,7,7,4,3,0,7,2,3,9,9,9,7,1,3,1,1,9,2,8.20717152758713,0.156462585034014
10330,5,8,7,8,10,9,2,2,8,8,4,9,8,6,7,3,7,5,5,8,5,9.75959116799076,0.165532879818594
7782,9,5,7,9,7,7,5,4,6,3,9,9,7,4,8,2,3,5,9,6,9,9.7041512858783,0.170068027210884
1391,9,10,9,9,9,9,1,3,9,8,1,6,7,7,9,3,8,7,5,9,5,11.4016135181413,0.206349206349206
10434,10,0,2,9,10,10,1,2,10,10,3,10,7,9,4,3,9,9,0,2,0,10.0537141608521,0.174603174603175
12671,5,8,6,6,7,5,6,4,7,6,6,7,6,5,6,2,5,4,8,7,7,7.65861020486043,0.224489795918367
9119,2,5,6,4,7,7,10,8,4,9,4,1,1,1,0,10,6,7,6,3,6,7.29603627926422,0.120181405895692
11848,7,5,7,6,7,6,3,3,6,5,9,7,8,8,5,2,4,4,9,5,9,8.26843784648807,0.142857142857143
12973,0,2,9,1,7,0,9,8,6,3,9,1,9,9,0,9,0,5,5,0,10,8.03061143414555,0.170068027210884
5072,5,2,6,1,5,6,7,4,5,6,0,3,5,7,2,8,6,6,0,2,1,4.85090960172554,0.147392290249433
10170,7,6,9,9,10,9,6,7,10,10,0,9,8,7,5,4,10,10,1,5,1,11.8471871966418,0.147392290249433
13253,1,7,10,4,8,9,3,8,7,8,1,1,9,7,4,10,9,7,2,9,2,9.64417439342597,0.142857142857143
10765,4,6,10,8,5,5,4,5,3,4,6,5,7,6,5,5,5,2,8,7,9,7.6295930563792,0.179138321995465
549,4,7,5,6,7,6,3,4,3,9,5,5,5,6,4,4,8,9,3,5,4,6.62805251302229,0.174603174603175
10926,6,7,9,8,9,8,3,8,10,7,8,6,8,8,5,8,4,7,10,8,10,12.0853515411266,0.210884353741497
10576,5,0,7,3,1,2,6,5,2,6,1,2,9,9,3,8,5,4,0,1,0,4.8685110498787,0.115646258503401
8877,4,1,1,0,2,1,9,6,1,7,9,4,5,4,5,4,3,7,5,3,6,5.09909803217735,0.133786848072562
11245,6,8,8,7,7,6,5,7,7,6,2,6,10,9,7,5,7,8,2,8,3,9.60331029683851,0.179138321995465
11014,7,2,2,4,6,8,4,4,6,10,3,4,1,1,0,7,10,9,8,2,6,6.86712987909184,0.120181405895692
9725,3,7,0,5,5,9,7,8,4,6,8,3,0,1,6,8,5,7,8,7,8,8.11824085310477,0.147392290249433
10956,5,4,9,7,7,6,3,2,6,10,4,8,9,7,5,2,10,9,6,4,5,8.95069958060757,0.124716553287982
4630,4,7,8,10,7,8,3,5,4,6,3,6,7,6,4,3,6,2,4,6,4,6.95304477687122,0.170068027210884
2994,7,1,1,3,7,2,7,5,7,9,4,5,5,7,1,4,9,8,2,3,4,6.27174950537042,0.147392290249433
2007,4,1,10,8,9,9,5,7,8,8,3,5,5,3,1,6,8,2,4,1,1,7.29118552054754,0.129251700680272
11831,6,1,9,7,9,6,4,6,6,0,0,7,9,9,1,7,1,0,5,2,3,6.82413556482163,0.142857142857143
831,7,1,9,7,9,10,3,5,9,8,5,8,9,9,4,4,10,9,4,1,5,10.3352876010851,0.160997732426304
3088,1,6,4,4,4,2,5,8,1,4,7,3,7,3,4,4,2,3,8,4,6,4.84880633699268,0.179138321995465
13419,7,0,8,9,8,9,0,4,6,6,1,5,8,9,1,6,7,8,1,0,3,7.65199644319828,0.133786848072562
5878,0,2,8,3,4,8,6,10,7,9,2,2,7,8,1,8,9,10,3,2,4,8.23660709778516,0.124716553287982
11528,5,6,4,8,4,9,5,9,6,9,2,8,0,1,1,7,10,9,3,4,4,7.80047036487701,0.120181405895692
1019,5,0,8,4,5,4,5,4,4,9,1,4,9,9,0,6,9,9,1,0,1,6.88961786196872,0.179138321995465
5604,4,7,2,5,9,8,2,2,8,7,3,7,4,3,9,0,7,4,7,8,6,7.29139042886622,0.142857142857143
9206,10,0,5,10,9,3,5,2,10,7,5,9,9,10,0,4,7,7,1,0,2,9.07152133802229,0.133786848072562
4003,6,3,7,6,7,7,6,1,4,10,7,5,7,3,4,3,9,8,5,3,5,7.14451442900634,0.151927437641723
10497,7,8,9,10,7,9,2,7,5,3,2,7,5,5,4,8,4,1,1,7,2,7.71089776251253,0.138321995464853
281,5,4,1,5,4,5,7,4,4,3,8,3,1,3,8,7,6,3,6,6,7,5.79254676843526,0.151927437641723
10032,2,6,2,6,5,7,4,8,3,7,2,3,2,2,3,7,8,4,6,6,3,5.24546980060352,0.170068027210884
167,10,10,6,9,3,6,3,4,2,2,6,10,6,7,9,4,4,2,5,10,5,8.68548796534672,0.142857142857143
1475,4,6,4,3,4,4,6,6,4,3,5,4,5,4,7,5,3,5,4,7,5,5.01097176306212,0.251700680272109
2507,10,5,4,10,10,10,2,2,10,7,4,10,5,5,8,1,6,7,3,8,3,9.64836284714568,0.151927437641723
2338,9,8,5,8,5,3,3,1,5,9,5,8,6,7,4,1,6,4,6,3,3,6.85891123323681,0.142857142857143
8457,1,8,6,5,7,5,5,8,6,2,5,3,10,10,3,6,3,1,7,4,5,6.87244385000675,0.138321995464853
3363,6,0,8,8,7,6,2,1,5,9,9,8,8,7,2,1,9,9,7,1,7,8.71582736691882,0.151927437641723
2863,4,3,4,5,3,5,8,5,5,6,3,3,3,5,3,8,8,6,1,4,2,4.95660790024709,0.192743764172336
8935,4,5,9,0,5,5,9,5,6,2,4,2,5,5,1,6,5,2,8,5,8,6.12978849618267,0.206349206349206
3016,4,4,9,8,8,10,2,4,8,3,3,7,7,5,4,3,5,4,2,3,1,6.53559530220033,0.147392290249433
6566,8,9,5,3,2,4,9,3,3,1,4,5,2,4,7,5,6,3,7,10,7,6.66931089534137,0.124716553287982
1217,10,2,10,9,5,0,2,4,5,2,3,9,10,9,2,4,4,2,2,1,3,6.83181319386932,0.165532879818594
3741,10,7,9,9,9,9,0,0,8,9,8,10,9,9,7,0,7,7,7,7,8,12.65868039209,0.242630385487528
7047,1,4,9,6,3,6,5,9,3,3,6,3,8,9,5,9,7,6,5,8,5,7.83531103700697,0.160997732426304
13044,9,1,6,8,9,10,0,0,9,7,7,8,8,9,8,0,6,7,2,2,4,9.3470447391095,0.138321995464853
1277,4,3,8,5,6,6,2,5,7,5,6,5,6,6,3,5,5,7,5,2,5,5.87566692562794,0.233560090702948
10558,5,6,9,3,1,1,6,7,1,1,6,3,8,7,8,10,3,3,8,7,8,7.48940617235117,0.156462585034014
12029,2,8,2,1,2,2,7,5,2,5,9,2,2,3,6,8,4,4,8,7,8,5.90325001459978,0.183673469387755
651,7,8,1,6,9,7,0,0,9,10,10,7,5,3,8,0,9,9,9,9,10,11.6190787739442,0.160997732426304
8431,6,1,3,0,2,3,9,7,4,3,8,1,1,3,2,10,5,7,4,2,9,5.53171090150717,0.115646258503401
2528,8,3,6,4,7,6,4,2,8,8,7,5,6,7,4,4,10,7,5,3,5,7.50397015228135,0.147392290249433
6907,1,4,7,6,5,9,4,8,4,2,6,2,9,8,3,8,2,2,7,2,7,6.62341111751801,0.142857142857143
7252,6,2,8,10,4,7,6,9,7,10,1,9,2,6,3,5,9,10,1,1,1,8.62090515927681,0.124716553287982
4522,9,4,9,9,5,4,1,2,6,1,10,9,8,8,6,1,2,2,7,5,7,8.06012972119351,0.124716553287982
6260,4,3,2,6,6,6,3,5,5,9,1,5,3,5,1,4,8,8,4,1,1,5.20532650996007,0.147392290249433
12890,1,10,5,3,0,0,10,9,0,0,3,2,3,5,9,9,1,0,5,10,5,6.80849294524854,0.165532879818594
100,6,4,3,4,6,8,5,3,7,8,2,5,2,2,2,3,9,8,2,4,2,5.34392966611482,0.165532879818594
6298,3,0,7,3,0,1,3,6,1,3,1,3,7,5,1,4,1,1,1,0,1,2.26546899566675,0.238095238095238
11115,7,2,4,3,5,6,2,2,5,9,1,5,2,5,1,2,8,9,3,1,2,4.36544836475846,0.165532879818594
11830,10,4,4,9,1,1,0,3,4,1,4,10,1,4,5,2,1,4,5,3,5,4.86059945647482,0.183673469387755
1068,2,8,2,0,2,1,7,6,2,3,9,1,1,3,5,6,1,1,10,6,10,5.70296422499956,0.142857142857143
12923,6,1,7,8,9,7,1,5,9,10,3,8,7,6,0,3,9,10,1,0,1,8.14021616551413,0.124716553287982
12714,9,5,7,5,7,4,6,4,6,2,10,8,9,9,5,7,8,1,9,5,9,9.77255588869828,0.147392290249433
6247,7,8,7,8,6,8,2,2,6,3,6,6,3,7,2,3,2,2,8,5,7,6.42709372022872,0.188208616780045
6628,8,0,7,6,7,6,4,7,5,6,3,3,8,9,2,7,2,8,2,1,1,6.57406824632667,0.124716553287982
9998,7,0,8,3,8,3,9,2,7,6,1,6,7,5,1,3,5,2,0,1,1,5.36644086469981,0.124716553287982
8026,9,8,4,8,4,4,3,0,5,4,8,5,5,9,7,2,5,8,7,8,8,7.95416227034173,0.179138321995465
4916,9,1,4,9,4,5,9,8,2,7,8,9,3,5,4,7,7,4,3,2,5,7.68620962699691,0.142857142857143
1669,8,8,10,5,9,7,7,1,9,5,7,9,9,9,5,1,3,6,9,7,7,10.9533722857387,0.183673469387755
8878,8,9,4,7,9,6,5,4,9,9,7,7,6,7,10,5,6,9,9,10,8,11.8785026343277,0.174603174603175
8592,2,4,3,2,4,6,10,8,3,8,10,2,3,4,2,9,8,7,9,2,8,7.84123399659109,0.156462585034014
4988,1,9,2,0,0,0,9,5,1,5,7,0,5,4,9,5,6,7,5,10,7,6.85816347836194,0.151927437641723
8804,3,9,0,1,3,1,9,7,4,7,5,1,1,4,8,9,5,7,8,8,8,7.26278245144918,0.142857142857143
7762,2,5,3,2,2,3,2,6,5,1,10,5,2,5,4,4,1,3,9,2,10,4.98212876760391,0.170068027210884
5194,5,5,6,4,5,5,9,7,3,3,2,4,3,4,0,8,7,3,4,3,4,4.9636215335903,0.170068027210884
11918,8,9,3,7,7,7,2,3,7,8,4,9,2,1,10,1,8,8,5,10,5,8.86197792352086,0.129251700680272
11939,8,8,5,7,5,4,3,3,5,9,1,6,5,4,7,3,10,9,4,9,2,7.93739466676053,0.124716553287982
4448,5,1,7,6,5,3,3,5,4,5,5,5,9,8,1,5,4,6,6,1,3,5.33697872931812,0.188208616780045
6437,2,8,5,4,3,4,6,7,1,4,9,3,5,7,9,8,5,5,9,7,9,7.79405622201675,0.138321995464853
3556,9,9,8,9,9,9,5,2,8,3,3,9,8,5,7,1,2,3,5,6,3,8.87450385405958,0.174603174603175
8440,1,9,2,5,2,0,10,10,3,4,7,4,8,9,10,10,6,9,6,10,7,10.2680710615487,0.124716553287982
8327,0,9,10,7,0,2,3,9,0,3,5,8,3,3,8,5,3,5,9,8,6,7.49654167540743,0.147392290249433
1292,4,5,4,5,8,8,3,5,5,5,3,7,5,5,1,4,4,3,6,1,4,4.99732515845865,0.210884353741497
3034,9,10,9,9,10,10,1,2,10,7,0,9,8,8,5,3,10,3,1,8,1,11.0594788062915,0.151927437641723
6338,5,6,4,5,2,4,3,2,0,2,7,4,2,3,5,3,5,1,6,6,7,3.90337647779798,0.147392290249433
11405,3,6,4,3,10,9,6,7,5,6,2,7,6,1,4,6,7,2,2,4,1,6.06483719418206,0.142857142857143
5288,3,2,3,2,4,3,9,8,4,4,3,2,1,3,5,9,5,4,2,4,2,4.14978518961208,0.192743764172336
